content,processed_text
"Drivernya gila, saya pesan delivery untuk mengirim surat izin ke sekolah, uang sudah saya berikan ke driver dan driver sudah mengambil suratnya, tapi tidak lama pesanan saya tidak masuk di histori setelah saya refresh pesanan saya hilang, saya tanya ke orang di sekolah ternyata surat saya tidak sampai, dan data driver sudah hilang semua dari aplikasi, dan uang saya sudah diambil oleh driver tersebut, sedangkan surat saya tidak sampai, org gila mengambil uang orang, tidak amanah!!","['drivernya', 'gila', 'pesan', 'delivery', 'kirim', 'surat', 'izin', 'sekolah', 'uang', 'ikan', 'driver', 'driver', 'ambil', 'surat', 'lama', 'pesan', 'tidak', 'masuk', 'histori', 'refresh', 'pesan', 'hilang', 'tanya', 'orang', 'sekolah', 'nyata', 'surat', 'tidak', 'data', 'driver', 'hilang', 'semua', 'aplikasi', 'dan', 'uang', 'saya', 'sudah', 'ambil', 'driver', 'sebut', 'surat', 'saya', 'tidak', 'org', 'gila', 'ambil', 'uang', 'orang', 'tidak', 'amanah']"
Mitra atau driver cilegon sering alesan jaraknya kejauhan,"['mitra', 'driver', 'cilegon', 'sering', 'alesan', 'jarak', 'jauh']"
"Buat binggung aja, bisa bisanya ga bisa dicancel order foodnya padahal customer dan driver sudah sama-sama setuju, klo bisa penilaiannya bintang minus saya kasih minus ini Bukannya mempermudah malah mempersulit, saran saya klo belum bisa beroperasi ga usah beroperasi dulu Pesan ojek pun namanya apa, mukanya gimana, warna motornya apa, ga sesuai parahnya lagi profil cewek yang datang cowok","['buat', 'binggung', 'aja', 'bisa', 'ga', 'dicancel', 'order', 'foodnya', 'padahal', 'customer', 'driver', 'samasama', 'tuju', 'klo', 'nilai', 'bintang', 'minus', 'kasih', 'minus', 'bukan', 'mudah', 'malah', 'sulit', 'saran', 'klo', 'bisa', 'operasi', 'ga', 'usah', 'operasi', 'dulu', 'pesan', 'ojek', 'nama', 'apa', 'muka', 'gimana', 'warna', 'motor', 'apa', 'ga', 'sesuai', 'parah', 'profil', 'cewek', 'datang', 'cowok']"
Mitra jualan doang ini bagi drivernya.. Bukannya benerin aplikasi sama map asik jualan doang!,"['mitra', 'jual', 'doang', 'bagi', 'drivernya', 'bukan', 'benerin', 'aplikasi', 'sama', 'map', 'asik', 'jual', 'doang']"
"Gak gena...cari alamat gak ada yg jelas yg ditunjukkan, gimana mau menggunakan maxim ini? Yg ditunjukkan tidak pernah titik akurat","['gak', 'genacari', 'alamat', 'gak', 'yg', 'jelas', 'yg', 'tunjuk', 'gimana', 'mau', 'guna', 'maxim', 'yg', 'tunjuk', 'pernah', 'titik', 'akurat']"
baik,['baik']
"Aplikasi ga guna dateng ke sekolah ngasih saldo ga bisa di pake, driver nya cabul huekk","['aplikasi', 'ga', 'dateng', 'sekolah', 'ngasih', 'saldo', 'ga', 'di', 'pake', 'driver', 'nya', 'cabul', 'huekk']"
Masuk buat dapet kode kurang,"['masuk', 'buat', 'dapet', 'kode', 'kurang']"
saya slalu pesan maxim klo kemana2 tapi saya sering kesal karna sering juga. di suruh kensel. sama pengemudi.🤔🤔,"['slalu', 'pesan', 'maxim', 'klo', 'tapi', 'sering', 'kesal', 'karna', 'sering', 'di', 'suruh', 'kensel', 'sama', 'kemudi']"
"Tolong ye Maxim ! Driver2 Nya di perbaiki saya nunggu 30 menit sampe telat masuk kerja gara2 nunggu, gak dtg2 padahl posisi nya dekat banget! Udh berkali2 saya dpt yan seperti itu saya diam dan skrg saya sampe telat masuk kerja driver anda! Tolong sekali sangat2 merugikan!","['ye', 'maxim', 'driver', 'nya', 'baik', 'nunggu', 'menit', 'sampe', 'telat', 'masuk', 'kerja', 'gara', 'nunggu', 'gak', 'dtg', 'padahl', 'posisi', 'nya', 'dekat', 'banget', 'udh', 'kali', 'dpt', 'yan', 'itu', 'diam', 'skrg', 'sampe', 'telat', 'masuk', 'kerja', 'driver', 'tolong', 'sekali', 'sangat', 'rugi']"
"Aplikasi merugikan, jangan mau install aplikasi ini sangat buruk pelayanan nya","['aplikasi', 'rugi', 'jangan', 'mau', 'install', 'aplikasi', 'sangat', 'buruk', 'layan', 'nya']"
Mengapa saya tidak bisa melakukan otorisasi otp untuk log in ke Maxim? Gimana toh,"['saya', 'bisa', 'laku', 'otorisasi', 'otp', 'log', 'in', 'maxim', 'gimana']"
"jangan seenaknya memarahi konsumen, konsumen itu sama dengan pembeli,pembeli itu adalah raja,jangan mentang anda laki2 dan saya perempuan, jangan seenaknya bentak2, dan yg terpenting saya bisa berdo'a untuk orang yg mendzolimi saya,saya sebagai orang tua, tidak terima kalo anak saya di bentak2 di depan umum, rizki itu di tangan Allah, makanan yg sudah di meja pun belum tentu jadi rizki kita, apalagi yg masih jauh","['jangan', 'enak', 'parah', 'konsumen', 'konsumen', 'sama', 'pembelipembeli', 'adalah', 'rajajangan', 'mentang', 'laki', 'perempuan', 'jangan', 'enak', 'bentak', 'yg', 'penting', 'bisa', 'doa', 'orang', 'yg', 'mendzolimi', 'sayasaya', 'orang', 'tua', 'terima', 'kalo', 'anak', 'saya', 'bentak', 'di', 'depan', 'umum', 'rizki', 'di', 'tangan', 'allah', 'makan', 'yg', 'di', 'meja', 'belum', 'jadi', 'rizki', 'apalagi', 'yg', 'jauh']"
"trauma saya naik maxim, ga lagi. memang harga sangat murah, tapi kenapa driver jika di cancel selalu marah marah dan maki maki saya, padahal ada hal yang membuat saya harus meng cancel driver tersebut, dan driver itu belum sampai tujuan.","['trauma', 'naik', 'maxim', 'ga', 'memang', 'harga', 'sangat', 'murah', 'kenapa', 'driver', 'di', 'cancel', 'selalu', 'marah', 'marah', 'maki', 'maki', 'padahal', 'hal', 'buat', 'harus', 'meng', 'cancel', 'driver', 'sebut', 'driver', 'belum', 'tuju']"
"Tolong di tambahkan fitur blacklist,saya sdh beberapa kali mendapatkan driver yg kyk binatang,bawa motor emosi,dan selalu klakson","['di', 'tambah', 'fitur', 'blacklistsaya', 'sdh', 'beberapa', 'kali', 'dapat', 'driver', 'yg', 'kyk', 'binatangbawa', 'motor', 'emosidan', 'selalu', 'klakson']"
Lebih bagus dari app sebelah,"['lebih', 'bagus', 'app', 'belah']"
"Promosi ke sekolahan ,siswa suruh donlod semua trs katanya dapet saldo gratis dari maxim ternyata cuma scam, saldonya cuman jadi pajangan doang tpi ga bisa digunain buat order apapun di maxim, klo mao promosi yg jujur dong","['promosi', 'sekolah', 'siswa', 'suruh', 'donlod', 'semua', 'trs', 'kata', 'dapet', 'saldo', 'gratis', 'maxim', 'nyata', 'cuma', 'scam', 'saldo', 'cuman', 'jadi', 'pajang', 'doang', 'tpi', 'ga', 'digunain', 'buat', 'order', 'apa', 'maxim', 'klo', 'mao', 'promosi', 'yg', 'jujur', 'dong']"
aneh,['aneh']
"Sangat mengecewakan bonus tidak.bisa dipake ,map tidak terlihat trus buat apa ini aplikasi malah jadi pembodohan customer","['sangat', 'kecewa', 'bonus', 'tidakbisa', 'dipake', 'map', 'lihat', 'trus', 'buat', 'apa', 'aplikasi', 'malah', 'jadi', 'bodoh', 'customer']"
Suruh driver nya siapin uang kecil sebelum kerja! Masah penumpang yang di suruh tukar uangnya.,"['suruh', 'driver', 'nya', 'siapin', 'uang', 'kecil', 'kerja', 'masah', 'tumpang', 'di', 'suruh', 'tukar', 'uang']"
Coba dulu ya,"['coba', 'dulu']"
kapan Maxim memperbaiki maps? lokasi tempat tinggal saya justru tidak terbaca oleh maps Maxim. sedangkan gojek dan grab di maps customer nya terbaca. saya kesusahan jadi nya ketika melakukan orderan Maxim. kalo di gojek dan grab lebih akurat maps nya.,"['kapan', 'maxim', 'baik', 'maps', 'lokasi', 'tempat', 'tinggal', 'justru', 'baca', 'maps', 'maxim', 'gojek', 'grab', 'maps', 'customer', 'nya', 'baca', 'susah', 'jadi', 'nya', 'laku', 'order', 'maxim', 'kalo', 'gojek', 'grab', 'lebih', 'akurat', 'maps', 'nya']"
baik,['baik']
"SEKARANG MAXIM APA SEMUA DRIVER MOTORNYA TROUBLE? DARI SORE SAMPAI MENJELANG PAGI, 4 DRIVER TEMPLATE SEMUA (MAAF MOTOR LAGI TROUBLE BISA DI CANCEL AJA) ?!!","['sekarang', 'maxim', 'apa', 'semua', 'driver', 'motor', 'trouble', 'sore', 'jelang', 'pagi', 'driver', 'template', 'semua', 'maaf', 'motor', 'trouble', 'di', 'cancel', 'aja']"
"Mapnya nyusahin driver, pembayaran kasprot menyusahkan driver, wahai pelanggan maxim gunakanlah pembayaran tunai kasihan driver jika dibayar pakai kasprot kasihan drivernya buat isi saldo pengemudi gak bisa mau tarik tunai adminnya mahal harus numpuk banyak dulu baru bisa diambil.","['map', 'nyusahin', 'driver', 'bayar', 'kasprot', 'susah', 'driver', 'wahai', 'langgan', 'maxim', 'guna', 'bayar', 'tunai', 'kasihan', 'driver', 'bayar', 'pakai', 'kasprot', 'kasihan', 'drivernya', 'buat', 'isi', 'saldo', 'kemudi', 'gak', 'mau', 'tarik', 'tunai', 'adminnya', 'mahal', 'numpuk', 'banyak', 'dulu', 'baru', 'ambil']"
Mantap,['mantap']
TEAM MARKETING MAXIM DRIVER HARUSSS BEKERJA KERASSSS TURUN DOR TO DOR UNTUK MENGAJAK MASY MENGGUNAKAN MAXIM!! DAN UNTUK MAXIM POTONGAN KALAU BISA JANGANLAH 5RB BERILAH KAMI HARGAA DIRI YANG LAYAK JARAK 1-3KM KALAU BISA DIPOTONG 1RB BUKAN 2RB DAN SURUH PIHAK MARKETING KALIAN ITU DOR TO DOR KELUAR DARI RUANGAN BER AC KITA SAMA2 KERJA!!! WILAYAH BEKASI KOTA MAXIM APEEK!,"['team', 'marketing', 'maxim', 'driver', 'harusss', 'kerja', 'kerassss', 'turun', 'dor', 'to', 'dor', 'ajak', 'masy', 'guna', 'maxim', 'untuk', 'maxim', 'potong', 'kalau', 'jangan', 'rb', 'ilah', 'hargaa', 'diri', 'layak', 'jarak', 'km', 'kalau', 'potong', 'rb', 'bukan', 'rb', 'suruh', 'pihak', 'marketing', 'kalian', 'dor', 'to', 'dor', 'keluar', 'ruang', 'ber', 'ac', 'sama', 'kerja', 'wilayah', 'bekas', 'kota', 'maxim', 'apeek']"
Lama bngt buat nyari maxim car,"['lama', 'bngt', 'buat', 'nyari', 'maxim', 'car']"
Orderan makanan yang tutup tidak bisa di batalkan. Ketika ingin di batalkan harus memilih ubah orderan tidak bisa langsung batal,"['order', 'makan', 'tutup', 'bisa', 'batal', 'ingin', 'batal', 'pilih', 'ubah', 'order', 'bisa', 'langsung', 'batal']"
"Ribet banget , mau login aja susah terus aja minta kode otp di tapi kode nya ga di kirim"" padahal nomer hp nya aktif","['ribet', 'banget', 'mau', 'login', 'aja', 'susah', 'terus', 'aja', 'minta', 'kode', 'otp', 'tapi', 'kode', 'nya', 'ga', 'kirim', 'padahal', 'nomer', 'hp', 'nya', 'aktif']"
"Masukan buat maxim food, akan lebih baik kalo setelah pesanan diantar pengguna dapat mengakses riwayat chatnya dg driver, saya barusan pesan makanan ntk diantar ke rs, saat driver sampai saya keluar namun hp saya tinggal krna lagi dipake buat hotspot istri lg vc, saya sudah ingat total 36.700, tapi saat saya bayar katanya 53000, saya agak kaget tpi agak ragu juga, tpi krna buru2 lgsung saya bayar, pas saya cek kembali di hp trnyta seharusnya hanya 36.700 (..Bersambung)","['masuk', 'buat', 'maxim', 'food', 'lebih', 'baik', 'kalo', 'pesan', 'antar', 'guna', 'akses', 'riwayat', 'chatnya', 'dg', 'driver', 'barusan', 'pesan', 'makan', 'ntk', 'antar', 'rs', 'driver', 'keluar', 'hp', 'tinggal', 'krna', 'dipake', 'buat', 'hotspot', 'istri', 'lg', 'vc', 'sudah', 'ingat', 'total', 'saat', 'bayar', 'kata', 'kaget', 'tpi', 'agak', 'ragu', 'tpi', 'krna', 'buru', 'lgsung', 'bayar', 'pas', 'saya', 'cek', 'di', 'hp', 'trnyta', 'hanya', 'sambung']"
Saya cancel pencarian driver karena yang terdekat ga mau ngambil kok malah masih juga dapet driver🤦‍♂️🤦‍♂️🤦‍♂️ampun dah kasian driver jemput jauh penumpang juga nunggu lama,"['cancel', 'cari', 'driver', 'yang', 'dekat', 'ga', 'mau', 'ngambil', 'kok', 'malah', 'dapet', 'driverampun', 'dah', 'kasi', 'driver', 'jemput', 'jauh', 'tumpang', 'juga', 'nunggu', 'lama']"
"Tolong maxim di perbaiki lagi, mapsnya kurang lengkap dan kalau belanja di maxim kurang bagus belum lagi kalau pengen di cancel itu gak bisa alhasil. Terpksa maxim di hapusss walaupun murah tapi kurang bagus.","['maxim', 'baik', 'mapsnya', 'kurang', 'lengkap', 'kalau', 'belanja', 'maxim', 'kurang', 'bagus', 'lagi', 'kalau', 'ken', 'cancel', 'gak', 'alhasil', 'terpksa', 'maxim', 'hapusss', 'walaupun', 'murah', 'kurang', 'bagus']"
Rate 1 kurang jalan,"['rate', 'kurang', 'jalan']"
"Nipu banget.. Ngasih promo noncash 200ribu, tapi pembayaran 'noncash soon' katanyaa..","['nipu', 'banget', 'ngasih', 'promo', 'noncash', 'ribu', 'bayar', 'noncash', 'soon', 'katanyaa']"
"barang di bawa muter""","['barang', 'bawa', 'muter']"
"Saya pesan mobil sampai 2 jam g sampai "" gimana sihh😡","['pesan', 'mobil', 'jam', 'g', 'gimana', 'sihh']"
Aplikasi gj saldo saya di curi kalo miskin jangan bikin aplikasi lah,"['aplikasi', 'gj', 'saldo', 'di', 'curi', 'kalo', 'miskin', 'jangan', 'bikin', 'aplikasi', 'lah']"
Taruf murah Lokasi tolong benerin lagi dong Masa supermall karawaci gaada Susah bgt nyari titik segede itu,"['taruf', 'murah', 'lokasi', 'benerin', 'dong', 'masa', 'supermall', 'karawaci', 'gaada', 'susah', 'bgt', 'nyari', 'titik', 'gede']"
Saya mau minta otp tidak pernah masuk... Apk aneh,"['mau', 'minta', 'otp', 'pernah', 'masuk', 'apk', 'aneh']"
cepat tanggap responsip,"['cepat', 'tanggap', 'responsip']"
saya beri 2 bintang karena rata rata pengemudi nya cabul cbul saya jadi takut untuk naik transportasi umum :),"['beri', 'bintang', 'rata', 'rata', 'kemudi', 'nya', 'cabul', 'cbul', 'jadi', 'takut', 'naik', 'transportasi', 'umum']"
"para pengemudi nya lama, padahal udah lewat 2 menit, kata batas waktu nya 2 menit","['kemudi', 'nya', 'lama', 'padahal', 'udah', 'lewat', 'menit', 'kata', 'batas', 'waktu', 'nya', 'menit']"
"Deivernya tidak mau jemput sesuai titik, bilangnya tidak mampu karena macet. Padahal sudah bilang saya bawa nenek saya sudah tua tpi tetap tidak mau jemput saya sama nenek saya jalan hampir 1.5KM. Akhirnya sampai rumah nenek saya sakit. Sangat kecewa sekali baru pertama pakai sudah dapat driver model begini!","['deivernya', 'mau', 'jemput', 'sesuai', 'titik', 'bilang', 'mampu', 'macet', 'padahal', 'bilang', 'bawa', 'nenek', 'tua', 'tpi', 'tetap', 'mau', 'jemput', 'sama', 'nenek', 'jalan', 'hampir', 'km', 'akhir', 'rumah', 'nenek', 'sakit', 'sangat', 'kecewa', 'sekali', 'baru', 'pertama', 'pakai', 'sudah', 'dapat', 'driver', 'model', 'begini']"
Gabisa masuk. Gadikirimin otp,"['gabisa', 'masuk', 'gadikirimin', 'otp']"
Maxim uptade lgi dong,"['maxim', 'uptade', 'lgi', 'dong']"
tolongg dong ini saya udh 3 kali dapat pengemudi yang salah jalan tapi malah nyalahin saya sebagai penumpang jlas saya hanya memesan untuk di antarkan pulang ini udah slah jalan dia malah marah ke saya opsionalnya dimna giliran mnta turun di bilng harus ganti rutenya saya gmw tapi ttep aja saya yang di salahin emng sebagai penumpang juga harus ikut liat maps jga yahaha?? tolong di perbaiki lgi untuk pelayanan yeah 🙏🏻🙏🏻,"['tolongg', 'dong', 'udh', 'kali', 'kemudi', 'salah', 'jalan', 'malah', 'nyalahin', 'tumpang', 'jlas', 'hanya', 'mes', 'antar', 'pulang', 'udah', 'slah', 'jalan', 'malah', 'marah', 'opsional', 'dimna', 'gilir', 'mnta', 'turun', 'bilng', 'ganti', 'rute', 'saya', 'gmw', 'ttep', 'aja', 'saya', 'yang', 'di', 'salahin', 'emng', 'bagai', 'tumpang', 'harus', 'ikut', 'liat', 'maps', 'jga', 'yahaha', 'di', 'baik', 'lgi', 'layan', 'yeah']"
"Driver2 rata2 jorok, munafik, pemalas, motor burik.","['driver', 'rata', 'jorok', 'munafik', 'malas', 'motor', 'burik']"
Knpa akun sya tidak bisa antr penumapang maxim,"['knpa', 'akun', 'sya', 'bisa', 'antr', 'penumapang', 'maxim']"
Sdh login pake nomer beda2 tetap gak bisa. Aneh pantas banyak yg beralih order ke ojol lain,"['sdh', 'login', 'pake', 'nomer', 'beda', 'tetap', 'gak', 'aneh', 'pantas', 'banyak', 'yg', 'alih', 'order', 'ojol']"
Pelayanannya kurang ramah banget,"['layan', 'kurang', 'ramah', 'banget']"
aplikasi idiot,"['aplikasi', 'idiot']"
"mines banget , bukan soal aplikasi nya tapi soal driver nya, situ ngotak dikit lah taii gua tau kok kalau itu lagi macet trus abis ujan juga, tapi masa iya biaya yg harus nya 10.500 malah elo naikin jadi 20 rb, bukan soal uang nya tapi lo bikin kesel, udah selama perjalanan lo kek gak seneng lagi nganterin gue, masih gue catet itu nama sama plat nya awas aja kalau dapat lagi,gua lempar bg lo keluar bumi, tolong banget maxim plis kasi tau kalau kek gitu bikin orang ga nyaman","['mes', 'banget', 'bukan', 'soal', 'aplikasi', 'nya', 'soal', 'driver', 'nya', 'situ', 'ngotak', 'dikit', 'lah', 'taii', 'gua', 'tau', 'kok', 'kalau', 'macet', 'trus', 'abis', 'ujan', 'masa', 'iya', 'biaya', 'yg', 'nya', 'malah', 'elo', 'naikin', 'jadi', 'rb', 'bukan', 'soal', 'uang', 'nya', 'tapi', 'lo', 'bikin', 'kesel', 'udah', 'lama', 'jalan', 'lo', 'kek', 'gak', 'neng', 'lagi', 'nganterin', 'gue', 'gue', 'catet', 'nama', 'sama', 'plat', 'nya', 'awas', 'aja', 'kalau', 'lagigua', 'lempar', 'bg', 'lo', 'keluar', 'bumi', 'banget', 'maxim', 'plis', 'kasi', 'tau', 'kalau', 'kek', 'gitu', 'bikin', 'orang', 'ga', 'nyaman']"
"akhir2 ini pesen Maxim, driver nya selalu jauh penjemputan nya, padahal di maps kelihatan ada driver di sekitar . alhasil memakan waktu lama","['akhir', 'sen', 'maxim', 'driver', 'nya', 'selalu', 'jauh', 'jemput', 'nya', 'padahal', 'maps', 'lihat', 'driver', 'sekitar', 'alhasil', 'makan', 'waktu', 'lama']"
Masak akun saya krim kode SMS gak muncul,"['masak', 'akun', 'krim', 'kode', 'sms', 'gak', 'muncul']"
Aplikasi sampah... Ga guna.... 🤬🤬🤬🤬🤬,"['aplikasi', 'sampah', 'ga']"
Zonk,['zonk']
Sangat lambat,"['sangat', 'lambat']"
"Kemaren waktu naik, tiba"" yg datang 2 motor, driver nya malah jadi ribut","['kemaren', 'waktu', 'naik', 'tiba', 'yg', 'datang', 'motor', 'driver', 'nya', 'malah', 'jadi', 'ribut']"
Aplikasih apaan ini pesan food gak sampai sampai gak nyaman pemakaiannya,"['aplikasih', 'apa', 'pesan', 'food', 'gak', 'sampai', 'gak', 'nyaman', 'pakai']"
"Gimana sih aplikasinya, habis perbaharui data, disuruh login, ngirim kode lama kali sampai nggak bisa masuk lagi. Aneh!","['gimana', 'sih', 'aplikasi', 'habis', 'baharu', 'data', 'suruh', 'login', 'ngirim', 'kode', 'lama', 'kali', 'nggak', 'masuk', 'aneh']"
"Halo admin, mau sampai kapan ini gak ada perubahan seputar maps, tujuan tidak ada di maps, di pasin di titik pun tidak ada tempat tujuan yang kita tuju padahal tempat gede itu tujuannya.","['halo', 'admin', 'mau', 'kapan', 'gak', 'ubah', 'putar', 'maps', 'tuju', 'maps', 'pasin', 'titik', 'tidak', 'ada', 'tempat', 'tuju', 'kita', 'tuju', 'padahal', 'tempat', 'gede', 'tuju']"
bnyak titik yg tidak ada,"['bnyak', 'titik', 'yg', 'ada']"
Naik ya naik tapi yo ga 70% gitu ndeng...tarif bikemu melebihi semua apk ojol..mending gojek&grab kalo naiknya hampir 2x lipat.. Pengembang Pe'ak..,"['naik', 'naik', 'yo', 'ga', 'gitu', 'ndengtarif', 'bikemu', 'lebih', 'semua', 'apk', 'ojolmending', 'gojekgrab', 'kalo', 'naik', 'hampir', 'x', 'lipat', 'kembang', 'peak']"
"kebanyak driver ,klw naik maxsim pasti pada ngeluh ,mending alih ke gojek yg slalu semangat driver nya..","['banyak', 'driver', 'klw', 'naik', 'maxsim', 'pada', 'ngeluh', 'mending', 'alih', 'gojek', 'yg', 'slalu', 'semangat', 'driver', 'nya']"
Map rusak,"['map', 'rusak']"
Ngeleg,['ngeleg']
Perbaiki sistem food shop tidak bisa di di batalkan oleh driver merugikan drivernya perbaiki fitur lainnya misalnya telpon internet tidak bisa nyambung ke driver dan konsumen,"['baik', 'sistem', 'food', 'shop', 'bisa', 'di', 'batal', 'driver', 'rugi', 'drivernya', 'baik', 'fitur', 'lain', 'misal', 'telpon', 'internet', 'bisa', 'nyambung', 'driver', 'konsumen']"
mantap,['mantap']
Udh batalin orderan masih aja cari driver sendiri 😑,"['udh', 'batalin', 'order', 'aja', 'cari', 'driver', 'sendiri']"
"Pada susah Cari driver nya Terutama mobil, mending aplikasi yang lain. Maxim mending tidak usah sediakan layanan mobil kalau tidak Ada yg mau kerja","['susah', 'cari', 'driver', 'nya', 'utama', 'mobil', 'mending', 'aplikasi', 'lain', 'maxim', 'mending', 'usah', 'sedia', 'layan', 'mobil', 'kalau', 'ada', 'yg', 'mau', 'kerja']"
terimakasih,['terimakasih']
"kenapa kalo Maxim car ga ada yang mau ambil orderan nya? padahal di sekitar lokasi banyak driver nya? udah 5x pesen Maxim car gada yang ambil orderan nya, akhirnya pesen Maxim bike,","['kalo', 'maxim', 'car', 'ga', 'mau', 'ambil', 'order', 'nya', 'padahal', 'sekitar', 'lokasi', 'banyak', 'driver', 'nya', 'udah', 'x', 'sen', 'maxim', 'car', 'gada', 'yang', 'ambil', 'order', 'nya', 'akhir', 'sen', 'maxim', 'bike']"
"Saya beri rating 1 aja ya.... Waktu tanggal 22 oktober 2024 saya pesan maxim dengan nama drivernya Suria Ritonga dengan Mobil Rush Warna Hitam Nopolnya B2809TIB. TAPIII...pas datang mobilnya bukan yang tertera diaplikasi yaitu Mobil xenia putih. Karena waktu itu saya pesen untuk mami saya yang ingin kontrol ke dokter di Pusat Jantung Nasional Harapan Kita. Yang kedua, sang driver pinjam etoll saya dengan alasan beliau tidak ada etollnya. Waktu itu etoll saya isi 150.000 Dan etol belum kembali","['beri', 'rating', 'aja', 'waktu', 'tanggal', 'oktober', 'pesan', 'maxim', 'nama', 'drivernya', 'suria', 'ritonga', 'mobil', 'rush', 'warna', 'hitam', 'nopolnya', 'btib', 'tapiiipas', 'datang', 'mobil', 'bukan', 'tera', 'aplikasi', 'mobil', 'xenia', 'putih', 'waktu', 'sen', 'mami', 'yang', 'kontrol', 'dokter', 'pusat', 'jantung', 'nasional', 'harap', 'yang', 'dua', 'sang', 'driver', 'pinjam', 'etoll', 'dengan', 'alas', 'beliau', 'ada', 'etollnya', 'waktu', 'etoll', 'saya', 'isi', 'etol', 'kembali']"
"Udha cape2 top up biar bisa bayar setiap perjlanan tanpa menggunakan uang tunai, eh malah saldo ke tanem si kaspro dan ga bisa digunakan, terus apa gunanya ada fitur top up untuk customer kalo tidak bisa dipakek🥲 sia2 gua top up","['udha', 'cape', 'top', 'up', 'biar', 'bayar', 'perjlanan', 'guna', 'uang', 'tunai', 'eh', 'malah', 'saldo', 'tanem', 'si', 'kaspro', 'ga', 'guna', 'terus', 'apa', 'guna', 'fitur', 'top', 'up', 'customer', 'kalo', 'bisa', 'dipakek', 'sia', 'gua', 'top', 'up']"
